timestamp,scenario,detected,x,y,z,zone,motion_level,velocity,still_time,current_state,anomaly_detected,anomaly_score,anomaly_reason,fall_detected,fall_score,fall_reason,emergency_source
2026-05-19T07:16:00,morning_toilet,True,0.1097,0.7059,1.0988,toilet,0.074,0.2247,57,TOILET_USE,False,0.0284,,False,0.0,,
2026-05-19T07:17:00,morning_toilet,True,0.1635,0.728,1.0578,toilet,0.1327,0.1109,136,TOILET_USE,False,0.1495,,False,0.0,,
2026-05-19T07:18:00,morning_toilet,True,0.1634,0.6536,1.0928,toilet,0.0795,0.2447,182,TOILET_USE,False,0.1744,,False,0.0,,
2026-05-19T07:32:00,morning_sink,True,-0.1553,0.5116,1.2185,sink,0.1198,0.0272,7,ACTIVE,False,0.1591,,False,0.0,,
2026-05-19T07:33:00,morning_sink,True,-0.1948,0.5304,1.2187,sink,0.0998,0.133,51,ACTIVE,False,0.1339,,False,0.0,,
2026-05-19T07:34:00,morning_sink,True,-0.1894,0.533,1.1809,sink,0.171,0.0694,122,ACTIVE,False,0.0175,,False,0.0,,
2026-05-19T20:43:00,evening_bath,True,-0.2444,0.7648,1.0349,bath,0.1368,0.1944,20,ACTIVE,False,0.0719,,False,0.0,,
2026-05-19T20:44:00,evening_bath,True,-0.3029,0.7464,1.0064,bath,0.1297,0.0524,60,ACTIVE,False,0.163,,False,0.0,,
2026-05-19T20:45:00,evening_bath,True,-0.2461,0.7467,1.0061,bath,0.0966,0.0531,132,ACTIVE,False,0.0815,,False,0.0,,
2026-05-19T20:46:00,evening_bath,True,-0.1898,0.7481,1.0522,bath,0.1212,0.1256,189,ACTIVE,False,0.1517,,False,0.0,,
2026-05-19T20:47:00,evening_bath,True,-0.2725,0.6873,1.0429,bath,0.1289,0.1409,249,ACTIVE,False,0.0852,,False,0.0,,
2026-05-19T23:59:00,empty_room,False,,,,,0.0,0.0,0,EMPTY,False,0.0,,False,0.0,,
2026-05-20T05:40:00,empty_room,False,,,,,0.0,0.0,0,EMPTY,False,0.0,,False,0.0,,
2026-05-20T07:15:00,morning_toilet,True,0.1544,0.7398,1.0989,toilet,0.0576,0.154,11,TOILET_USE,False,0.1176,,False,0.0,,
2026-05-20T07:16:00,morning_toilet,True,0.1007,0.7233,1.1001,toilet,0.0779,0.2297,71,TOILET_USE,False,0.0351,,False,0.0,,
2026-05-20T07:17:00,morning_toilet,True,0.0669,0.7426,1.0889,toilet,0.0566,0.1278,134,TOILET_USE,False,0.1171,,False,0.0,,
2026-05-20T07:18:00,morning_toilet,True,0.0842,0.709,1.0796,toilet,0.0633,0.1988,177,TOILET_USE,False,0.1618,,False,0.0,,
2026-05-20T07:19:00,morning_toilet,True,0.1622,0.7311,1.1023,toilet,0.0658,0.2691,237,TOILET_USE,False,0.0981,,False,0.0,,
2026-05-20T07:20:00,morning_toilet,True,0.0674,0.6567,1.1079,toilet,0.062,0.1408,304,TOILET_USE,False,0.1003,,False,0.0,,
2026-05-20T07:36:00,morning_sink,True,-0.189,0.5485,1.1754,sink,0.1547,0.1512,16,ACTIVE,False,0.1512,,False,0.0,,
2026-05-20T07:37:00,morning_sink,True,-0.165,0.5633,1.1995,sink,0.1305,0.2155,65,ACTIVE,False,0.1528,,False,0.0,,
2026-05-20T07:38:00,morning_sink,True,-0.1932,0.5509,1.1788,sink,0.1147,0.0401,117,ACTIVE,False,0.0586,,False,0.0,,
2026-05-20T07:39:00,morning_sink,True,-0.1937,0.5032,1.1832,sink,0.1036,0.1196,174,ACTIVE,False,0.036,,False,0.0,,
2026-05-20T23:23:00,night_toilet,True,0.11,0.6662,1.0773,toilet,0.0686,0.1292,0,TOILET_USE,False,0.1638,,False,0.0,,
2026-05-20T23:24:00,night_toilet,True,0.1298,0.7089,1.1085,toilet,0.1018,0.144,74,TOILET_USE,False,0.1703,,False,0.0,,
2026-05-20T23:59:00,empty_room,False,,,,,0.0,0.0,0,EMPTY,False,0.0,,False,0.0,,
2026-05-21T05:40:00,empty_room,False,,,,,0.0,0.0,0,EMPTY,False,0.0,,False,0.0,,
2026-05-21T07:16:00,morning_toilet,True,0.1614,0.7391,1.0735,toilet,0.1161,0.228,13,TOILET_USE,False,0.1626,,False,0.0,,
2026-05-21T07:17:00,morning_toilet,True,0.1186,0.6594,1.0789,toilet,0.0803,0.1966,62,TOILET_USE,False,0.0787,,False,0.0,,
2026-05-21T07:18:00,morning_toilet,True,0.0808,0.6822,1.0502,toilet,0.0981,0.2558,129,TOILET_USE,False,0.1106,,False,0.0,,
2026-05-21T07:19:00,morning_toilet,True,0.1391,0.6373,1.0743,toilet,0.0916,0.0331,197,TOILET_USE,False,0.0744,,False,0.0,,
2026-05-21T07:20:00,morning_toilet,True,0.0863,0.6657,1.1009,toilet,0.075,0.2673,242,TOILET_USE,False,0.0817,,False,0.0,,
2026-05-21T07:21:00,morning_toilet,True,0.1592,0.6825,1.0999,toilet,0.14,0.111,291,TOILET_USE,False,0.1205,,False,0.0,,
2026-05-21T07:38:00,morning_sink,True,-0.1436,0.5688,1.1559,sink,0.1459,0.082,0,ACTIVE,False,0.0905,,False,0.0,,
2026-05-21T07:39:00,morning_sink,True,-0.2101,0.5686,1.1772,sink,0.159,0.0636,58,ACTIVE,False,0.1132,,False,0.0,,
2026-05-21T20:33:00,evening_bath,True,-0.1866,0.6741,0.9821,bath,0.1218,0.2561,0,ACTIVE,False,0.0738,,False,0.0,,
2026-05-21T20:34:00,evening_bath,True,-0.1896,0.6858,1.0274,bath,0.1265,0.0465,76,ACTIVE,False,0.1413,,False,0.0,,
2026-05-21T20:35:00,evening_bath,True,-0.2015,0.7381,0.9897,bath,0.1404,0.1103,128,ACTIVE,False,0.0828,,False,0.0,,
2026-05-21T20:36:00,evening_bath,True,-0.2638,0.7258,1.0073,bath,0.1078,0.1475,197,ACTIVE,False,0.0837,,False,0.0,,
2026-05-21T20:37:00,evening_bath,True,-0.2649,0.7759,1.0168,bath,0.1092,0.2108,234,ACTIVE,False,0.1741,,False,0.0,,
2026-05-21T20:38:00,evening_bath,True,-0.2769,0.7651,1.0231,bath,0.1118,0.2347,305,ACTIVE,False,0.1107,,False,0.0,,
2026-05-21T23:30:00,night_toilet,True,0.1587,0.6376,1.1105,toilet,0.1175,0.1682,0,TOILET_USE,False,0.1236,,False,0.0,,
2026-05-21T23:31:00,night_toilet,True,0.1009,0.6853,1.066,toilet,0.0691,0.2274,65,TOILET_USE,False,0.0679,,False,0.0,,
2026-05-21T23:59:00,empty_room,False,,,,,0.0,0.0,0,EMPTY,False,0.0,,False,0.0,,
2026-05-22T05:40:00,empty_room,False,,,,,0.0,0.0,0,EMPTY,False,0.0,,False,0.0,,
2026-05-22T07:21:00,morning_toilet,True,0.1265,0.6879,1.0553,toilet,0.1148,0.147,0,TOILET_USE,False,0.1389,,False,0.0,,
2026-05-22T07:22:00,morning_toilet,True,0.1423,0.7031,1.0793,toilet,0.0516,0.0965,75,TOILET_USE,False,0.0787,,False,0.0,,
2026-05-22T07:23:00,morning_toilet,True,0.09,0.7052,1.0695,toilet,0.0978,0.1306,127,TOILET_USE,False,0.1368,,False,0.0,,
2026-05-22T07:24:00,morning_toilet,True,0.1002,0.7097,1.0617,toilet,0.0707,0.2075,178,TOILET_USE,False,0.0636,,False,0.0,,
2026-05-22T07:25:00,morning_toilet,True,0.1484,0.7388,1.0952,toilet,0.0695,0.1459,236,TOILET_USE,False,0.1332,,False,0.0,,
2026-05-22T07:36:00,morning_sink,True,-0.1926,0.4805,1.1555,sink,0.1225,0.0986,0,ACTIVE,False,0.1304,,False,0.0,,
2026-05-22T07:37:00,morning_sink,True,-0.2088,0.4747,1.1444,sink,0.1528,0.0528,59,ACTIVE,False,0.1576,,False,0.0,,
2026-05-22T07:38:00,morning_sink,True,-0.1709,0.5608,1.1859,sink,0.1331,0.1086,125,ACTIVE,False,0.1741,,False,0.0,,
2026-05-22T07:39:00,morning_sink,True,-0.1957,0.5596,1.1491,sink,0.1261,0.0393,172,ACTIVE,False,0.117,,False,0.0,,
2026-05-22T23:59:00,empty_room,False,,,,,0.0,0.0,0,EMPTY,False,0.0,,False,0.0,,
2026-05-23T05:40:00,empty_room,False,,,,,0.0,0.0,0,EMPTY,False,0.0,,False,0.0,,
2026-05-23T07:12:00,morning_toilet,True,0.079,0.6934,1.0643,toilet,0.0607,0.2188,0,TOILET_USE,False,0.1131,,False,0.0,,
2026-05-23T07:13:00,morning_toilet,True,0.154,0.6539,1.0818,toilet,0.1318,0.0973,64,TOILET_USE,False,0.11,,False,0.0,,
2026-05-23T07:14:00,morning_toilet,True,0.1117,0.694,1.0448,toilet,0.1166,0.2664,140,TOILET_USE,False,0.0453,,False,0.0,,
2026-05-23T07:15:00,morning_toilet,True,0.0862,0.7048,1.0526,toilet,0.0997,0.0607,175,TOILET_USE,False,0.0794,,False,0.0,,
2026-05-23T07:37:00,morning_sink,True,-0.1917,0.4941,1.1966,sink,0.1674,0.0385,12,ACTIVE,False,0.0497,,False,0.0,,
2026-05-23T07:38:00,morning_sink,True,-0.1945,0.5523,1.1872,sink,0.174,0.1305,75,ACTIVE,False,0.1026,,False,0.0,,
2026-05-23T07:39:00,morning_sink,True,-0.1546,0.5645,1.2061,sink,0.0954,0.2261,112,ACTIVE,False,0.1112,,False,0.0,,
2026-05-23T20:48:00,evening_bath,True,-0.2549,0.7209,1.0043,bath,0.1548,0.1501,2,ACTIVE,False,0.0939,,False,0.0,,
2026-05-23T20:49:00,evening_bath,True,-0.3015,0.6652,1.0146,bath,0.1243,0.0267,60,ACTIVE,False,0.0489,,False,0.0,,
2026-05-23T20:50:00,evening_bath,True,-0.2243,0.7719,1.027,bath,0.16,0.1948,110,ACTIVE,False,0.0558,,False,0.0,,
2026-05-23T20:51:00,evening_bath,True,-0.3068,0.7583,1.0176,bath,0.1098,0.0923,190,ACTIVE,False,0.1795,,False,0.0,,
2026-05-23T20:52:00,evening_bath,True,-0.2553,0.7659,1.0575,bath,0.1013,0.1067,245,ACTIVE,False,0.1239,,False,0.0,,
2026-05-23T20:53:00,evening_bath,True,-0.2005,0.7029,1.0355,bath,0.1296,0.1241,299,ACTIVE,False,0.1393,,False,0.0,,
2026-05-23T20:54:00,evening_bath,True,-0.3072,0.6714,1.0002,bath,0.1573,0.1251,353,ACTIVE,False,0.0975,,False,0.0,,
2026-05-23T23:10:00,night_toilet,True,0.1632,0.6816,1.0443,toilet,0.0826,0.2167,6,TOILET_USE,False,0.1163,,False,0.0,,
2026-05-23T23:11:00,night_toilet,True,0.1504,0.6513,1.0839,toilet,0.0759,0.249,79,TOILET_USE,False,0.0924,,False,0.0,,
2026-05-23T23:12:00,night_toilet,True,0.0649,0.7012,1.1039,toilet,0.0643,0.1632,132,TOILET_USE,False,0.1039,,False,0.0,,
2026-05-23T23:13:00,night_toilet,True,0.0724,0.7436,1.113,toilet,0.1352,0.1884,184,TOILET_USE,False,0.0362,,False,0.0,,
2026-05-23T23:59:00,empty_room,False,,,,,0.0,0.0,0,EMPTY,False,0.0,,False,0.0,,
2026-05-24T05:40:00,empty_room,False,,,,,0.0,0.0,0,EMPTY,False,0.0,,False,0.0,,
2026-05-24T07:23:00,morning_toilet,True,0.121,0.6595,1.1068,toilet,0.0719,0.1633,5,TOILET_USE,False,0.0752,,False,0.0,,
2026-05-24T07:24:00,morning_toilet,True,0.1694,0.687,1.1103,toilet,0.0563,0.2209,77,TOILET_USE,False,0.1553,,False,0.0,,
2026-05-24T07:25:00,morning_toilet,True,0.1013,0.7197,1.0614,toilet,0.0755,0.0976,110,TOILET_USE,False,0.1098,,False,0.0,,
2026-05-24T07:26:00,morning_toilet,True,0.1784,0.6848,1.0519,toilet,0.0936,0.1064,187,TOILET_USE,False,0.1397,,False,0.0,,
2026-05-24T07:27:00,morning_toilet,True,0.1056,0.7366,1.1096,toilet,0.0715,0.1196,252,TOILET_USE,False,0.1555,,False,0.0,,
2026-05-24T07:34:00,morning_sink,True,-0.1889,0.5192,1.2131,sink,0.1247,0.1926,2,ACTIVE,False,0.1495,,False,0.0,,
2026-05-24T07:35:00,morning_sink,True,-0.12,0.5215,1.143,sink,0.1769,0.1063,66,ACTIVE,False,0.0271,,False,0.0,,
2026-05-24T23:38:00,night_toilet,True,0.123,0.681,1.0978,toilet,0.1284,0.2722,3,TOILET_USE,False,0.0227,,False,0.0,,
2026-05-24T23:39:00,night_toilet,True,0.1529,0.6585,1.0899,toilet,0.1085,0.2415,62,TOILET_USE,False,0.1549,,False,0.0,,
2026-05-24T23:59:00,empty_room,False,,,,,0.0,0.0,0,EMPTY,False,0.0,,False,0.0,,
2026-05-25T05:40:00,empty_room,False,,,,,0.0,0.0,0,EMPTY,False,0.0,,False,0.0,,
2026-05-25T07:25:00,morning_toilet,True,0.1731,0.7008,1.111,toilet,0.1285,0.0293,5,TOILET_USE,False,0.0216,,False,0.0,,
2026-05-25T07:26:00,morning_toilet,True,0.1353,0.7352,1.1198,toilet,0.0581,0.2744,73,TOILET_USE,False,0.1393,,False,0.0,,
2026-05-25T07:27:00,morning_toilet,True,0.1439,0.6393,1.0533,toilet,0.1313,0.032,119,TOILET_USE,False,0.1453,,False,0.0,,
2026-05-25T07:28:00,morning_toilet,True,0.0958,0.6714,1.0516,toilet,0.0871,0.1973,186,TOILET_USE,False,0.0406,,False,0.0,,
2026-05-25T07:29:00,morning_toilet,True,0.082,0.6988,1.0706,toilet,0.0717,0.2573,251,TOILET_USE,False,0.0343,,False,0.0,,
2026-05-25T07:30:00,morning_toilet,True,0.1155,0.6572,1.0604,toilet,0.1309,0.141,290,TOILET_USE,False,0.0589,,False,0.0,,
2026-05-25T07:36:00,morning_sink,True,-0.2143,0.5683,1.219,sink,0.1475,0.1303,0,ACTIVE,False,0.0525,,False,0.0,,
2026-05-25T07:37:00,morning_sink,True,-0.1341,0.4907,1.1708,sink,0.0996,0.1192,65,ACTIVE,False,0.071,,False,0.0,,
2026-05-25T20:39:00,evening_bath,True,-0.3091,0.7679,1.0117,bath,0.1209,0.1983,0,ACTIVE,False,0.1366,,False,0.0,,
2026-05-25T20:40:00,evening_bath,True,-0.3056,0.7388,1.0197,bath,0.1513,0.2217,78,ACTIVE,False,0.0491,,False,0.0,,
2026-05-25T20:41:00,evening_bath,True,-0.2077,0.6885,0.9952,bath,0.131,0.2074,118,ACTIVE,False,0.1221,,False,0.0,,
2026-05-25T20:42:00,evening_bath,True,-0.203,0.7417,1.0523,bath,0.0735,0.225,190,ACTIVE,False,0.0157,,False,0.0,,
2026-05-25T20:43:00,evening_bath,True,-0.2646,0.6771,1.0528,bath,0.1373,0.0657,240,ACTIVE,False,0.0325,,False,0.0,,
2026-05-25T20:44:00,evening_bath,True,-0.2419,0.7863,1.0225,bath,0.0945,0.0628,319,ACTIVE,False,0.1654,,False,0.0,,
2026-05-25T20:45:00,evening_bath,True,-0.1893,0.7858,1.0036,bath,0.1005,0.0499,377,ACTIVE,False,0.1737,,False,0.0,,
2026-05-25T23:59:00,empty_room,False,,,,,0.0,0.0,0,EMPTY,False,0.0,,False,0.0,,
2026-05-26T05:40:00,empty_room,False,,,,,0.0,0.0,0,EMPTY,False,0.0,,False,0.0,,
2026-05-26T07:14:00,morning_toilet,True,0.1621,0.7122,1.1184,toilet,0.1261,0.1649,20,TOILET_USE,False,0.0254,,False,0.0,,
2026-05-26T07:15:00,morning_toilet,True,0.1077,0.6584,1.0499,toilet,0.1106,0.1948,61,TOILET_USE,False,0.1094,,False,0.0,,
2026-05-26T07:16:00,morning_toilet,True,0.1577,0.7375,1.0487,toilet,0.0924,0.1811,117,TOILET_USE,False,0.1703,,False,0.0,,
2026-05-26T07:17:00,morning_toilet,True,0.0999,0.6989,1.0918,toilet,0.1241,0.2564,190,TOILET_USE,False,0.0614,,False,0.0,,
2026-05-26T07:34:00,morning_sink,True,-0.2075,0.5684,1.1643,sink,0.1005,0.081,5,ACTIVE,False,0.1014,,False,0.0,,
2026-05-26T07:35:00,morning_sink,True,-0.1816,0.5086,1.216,sink,0.1751,0.129,72,ACTIVE,False,0.1362,,False,0.0,,
2026-05-26T23:19:00,night_toilet,True,0.1381,0.725,1.0893,toilet,0.1356,0.0285,20,TOILET_USE,False,0.073,,False,0.0,,
2026-05-26T23:20:00,night_toilet,True,0.1134,0.7387,1.1084,toilet,0.1383,0.1155,53,TOILET_USE,False,0.1633,,False,0.0,,
2026-05-26T23:21:00,night_toilet,True,0.1369,0.6346,1.0621,toilet,0.061,0.2405,140,TOILET_USE,False,0.0873,,False,0.0,,
2026-05-26T23:59:00,empty_room,False,,,,,0.0,0.0,0,EMPTY,False,0.0,,False,0.0,,
2026-05-27T05:40:00,empty_room,False,,,,,0.0,0.0,0,EMPTY,False,0.0,,False,0.0,,
2026-05-27T07:22:00,morning_toilet,True,0.1366,0.6974,1.0417,toilet,0.08,0.2771,15,TOILET_USE,False,0.1438,,False,0.0,,
2026-05-27T07:23:00,morning_toilet,True,0.0855,0.7246,1.0843,toilet,0.0694,0.2461,68,TOILET_USE,False,0.0659,,False,0.0,,
2026-05-27T07:24:00,morning_toilet,True,0.0788,0.7329,1.0402,toilet,0.1386,0.2768,137,TOILET_USE,False,0.1018,,False,0.0,,
2026-05-27T07:25:00,morning_toilet,True,0.1549,0.6404,1.1093,toilet,0.0513,0.2254,174,TOILET_USE,False,0.0504,,False,0.0,,
2026-05-27T07:33:00,morning_sink,True,-0.2039,0.4754,1.1993,sink,0.1002,0.0365,6,ACTIVE,False,0.0862,,False,0.0,,
2026-05-27T07:34:00,morning_sink,True,-0.1843,0.5317,1.1762,sink,0.1751,0.0313,57,ACTIVE,False,0.1431,,False,0.0,,
2026-05-27T20:46:00,evening_bath,True,-0.2525,0.7853,0.9849,bath,0.1463,0.1308,5,ACTIVE,False,0.0284,,False,0.0,,
2026-05-27T20:47:00,evening_bath,True,-0.2194,0.7177,1.0519,bath,0.1247,0.0371,60,ACTIVE,False,0.0568,,False,0.0,,
2026-05-27T20:48:00,evening_bath,True,-0.2297,0.7313,1.006,bath,0.1178,0.138,129,ACTIVE,False,0.1129,,False,0.0,,
2026-05-27T20:49:00,evening_bath,True,-0.2991,0.7512,1.0482,bath,0.149,0.1633,190,ACTIVE,False,0.1571,,False,0.0,,
2026-05-27T20:50:00,evening_bath,True,-0.2561,0.7755,1.0131,bath,0.1108,0.1282,256,ACTIVE,False,0.0262,,False,0.0,,
2026-05-27T20:51:00,evening_bath,True,-0.2565,0.7465,1.0099,bath,0.1318,0.1433,294,ACTIVE,False,0.0255,,False,0.0,,
2026-05-27T20:52:00,evening_bath,True,-0.3009,0.7161,1.0396,bath,0.1431,0.1647,361,ACTIVE,False,0.1097,,False,0.0,,
2026-05-27T23:45:00,night_toilet,True,0.1001,0.6418,1.0683,toilet,0.1347,0.13,11,TOILET_USE,False,0.1657,,False,0.0,,
2026-05-27T23:46:00,night_toilet,True,0.0675,0.6612,1.065,toilet,0.102,0.0753,53,TOILET_USE,False,0.1216,,False,0.0,,
2026-05-27T23:47:00,night_toilet,True,0.0877,0.6402,1.1076,toilet,0.0603,0.0924,121,TOILET_USE,False,0.0484,,False,0.0,,
2026-05-27T23:48:00,night_toilet,True,0.1117,0.6931,1.1014,toilet,0.1052,0.1871,189,TOILET_USE,False,0.0145,,False,0.0,,
2026-05-27T23:59:00,empty_room,False,,,,,0.0,0.0,0,EMPTY,False,0.0,,False,0.0,,
2026-05-28T05:40:00,empty_room,False,,,,,0.0,0.0,0,EMPTY,False,0.0,,False,0.0,,
